,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.57,"27km WSW of Simmler, CA",1073633769470,1459614968763,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973789,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973789&format=geojson,,,,,reviewed,0,102,ci,9973789,",ci9973789,",",ci,",",nearby-cities,origin,phase-data,",17,0.2002,0.38,121,ml,earthquake,"M 2.6 - 27km WSW of Simmler, CA",1161,Point,"[-120.2875, 35.2901667, 5.008]",1161
0,3.01,"26km WSW of Simmler, CA",1073633690820,1459545494003,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973785,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973785&format=geojson,,,,,reviewed,0,139,ci,9973785,",usp000chgb,ci9973785,",",us,ci,",",impact-text,nearby-cities,origin,phase-data,",17,0.2025,0.39,121,ml,earthquake,"M 3.0 - 26km WSW of Simmler, CA",1162,Point,"[-120.2808333, 35.2871667, 5.008]",1162
0,2.09,Central California,1073631304350,1483750765650,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21332165,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21332165&format=geojson,,,,,reviewed,0,67,nc,21332165,",nc21332165,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",39,0.03694,0.06,57,md,earthquake,M 2.1 - Central California,1163,Point,"[-120.909, 35.6278333, 7.335]",1163
0,2.82,"68km WSW of Alberto Oviedo Mota, B.C., MX",1073622155970,1459603532356,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973741,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973741&format=geojson,,,,,reviewed,0,122,ci,9973741,",ci9973741,",",ci,",",nearby-cities,origin,phase-data,",9,0.7032,0.31,282,ml,earthquake,"M 2.8 - 68km WSW of Alberto Oviedo Mota, B.C., MX",1164,Point,"[-115.8055, 31.9473333, 14.867]",1164
0,2.09,Central California,1073621587440,1483750740780,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21332149,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21332149&format=geojson,,,,,reviewed,0,67,nc,21332149,",nc21332149,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",39,0.03153,0.09,48,md,earthquake,M 2.1 - Central California,1165,Point,"[-120.8645, 35.6098333, 7.699]",1165
0,2.98,Central California,1073619289890,1483750725313,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68007908,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68007908&format=geojson,,,,,reviewed,0,137,nc,68007908,",nc68007908,",",nc,",",nearby-cities,origin,phase-data,",15,0.04324,0.1,155,md,earthquake,M 3.0 - Central California,1166,Point,"[-121.1325, 35.6303333, 4.34]",1166
0,2.57,"68km WSW of Alberto Oviedo Mota, B.C., MX",1073617237480,1455663615128,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973733,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973733&format=geojson,,,,,reviewed,0,102,ci,9973733,",ci9973733,",",ci,",",nearby-cities,origin,phase-data,",8,0.6425,0.33,298,ml,earthquake,"M 2.6 - 68km WSW of Alberto Oviedo Mota, B.C., MX",1167,Point,"[-115.8428333, 32.0065, 5.959]",1167
0,2.37,Northern California,1073615060590,1483750711403,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21332108,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21332108&format=geojson,,,,,reviewed,0,86,nc,21332108,",nc21332108,",",nc,",",nearby-cities,origin,phase-data,",15,0.1631,0.33,165,md,earthquake,M 2.4 - Northern California,1168,Point,"[-123.6283333, 40.4981667, -1.095]",1168
0,2.14,Central California,1073614598000,1483750706860,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21332106,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21332106&format=geojson,,,,,reviewed,0,70,nc,21332106,",nc21332106,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",44,0.05586,0.06,46,md,earthquake,M 2.1 - Central California,1169,Point,"[-121.1106667, 35.7258333, 4.703]",1169
0,2.57,"13km W of Ludlow, CA",1073612545790,1459568616284,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973717,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973717&format=geojson,,,,,reviewed,0,102,ci,9973717,",ci9973717,",",ci,",",nearby-cities,origin,phase-data,",28,0.1195,0.2,57,ml,earthquake,"M 2.6 - 13km W of Ludlow, CA",1170,Point,"[-116.3025, 34.7126667, 3.753]",1170
0,2.37,Central California,1073607144380,1483750694809,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21332080,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21332080&format=geojson,,,,,automatic,0,86,nc,21332080,",nc21332080,",",nc,",",nearby-cities,origin,phase-data,",45,0.1099,0.25,86,md,earthquake,M 2.4 - Central California,1171,Point,"[-121.0498333, 35.714, -0.283]",1171
0,3.52,Central California,1073606854070,1483750689710,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21332079,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21332079&format=geojson,,,,,automatic,0,191,nc,21332079,",nc21332079,usp000chfw,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",57,0.07117,0.06,120,ml,earthquake,M 3.5 - Central California,1172,Point,"[-121.1121667, 35.6701667, 4.32]",1172
0,2.3,Washington,1073602371740,1469238944300,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10597978,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10597978&format=geojson,,,,,reviewed,0,81,uw,10597978,",uw10597978,",",uw,",",origin,phase-data,",7,0.08289,0.04,161,md,explosion,M 2.3 Explosion - Washington,1173,Point,"[-122.7711667, 46.7383333, 0.73]",1173
0,2.32,Central California,1073599321290,1483750662290,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21332030,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21332030&format=geojson,,,,,reviewed,0,83,nc,21332030,",nc21332030,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",48,0.03243,0.06,48,md,earthquake,M 2.3 - Central California,1174,Point,"[-120.8695, 35.609, 7.449]",1174
0,2.33,Central California,1073595994310,1483750653037,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331999,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331999&format=geojson,,,,,automatic,0,84,nc,21331999,",nc21331999,",",nc,",",nearby-cities,origin,phase-data,",36,0.1108,0.07,91,md,earthquake,M 2.3 - Central California,1175,Point,"[-121.105, 35.721, 7.62]",1175
0,2.29,"24km WSW of Alberto Oviedo Mota, B.C., MX",1073592666500,1455715168413,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973641,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973641&format=geojson,,,,,reviewed,0,81,ci,9973641,",ci9973641,",",ci,",",nearby-cities,origin,phase-data,",11,0.5398,0.18,249,ml,earthquake,"M 2.3 - 24km WSW of Alberto Oviedo Mota, B.C., MX",1176,Point,"[-115.4195, 32.1746667, 5.965]",1176
0,2.99,Central California,1073590869660,1483750621000,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331977,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331977&format=geojson,,,,,reviewed,0,138,nc,21331977,",nc21331977,usp000chfd,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",59,0.02432,0.09,51,md,earthquake,M 3.0 - Central California,1177,Point,"[-120.9248333, 35.515, 2.412]",1177
0,2.25,Central California,1073586593230,1483750594046,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331947,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331947&format=geojson,,,,,automatic,0,78,nc,21331947,",nc21331947,",",nc,",",nearby-cities,origin,phase-data,",19,0.1081,0.07,75,md,earthquake,M 2.3 - Central California,1178,Point,"[-121.0636667, 35.716, 6.569]",1178
0,3,Central California,1073585628360,1483750588860,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331946,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331946&format=geojson,,,,,reviewed,0,138,nc,21331946,",nc21331946,usp000chf7,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",65,0.05135,0.07,110,md,earthquake,M 3.0 - Central California,1179,Point,"[-121.0953333, 35.663, 4.934]",1179
0,2.06,Central California,1073584982850,1483750577355,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331944,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331944&format=geojson,,,,,reviewed,0,65,nc,21331944,",nc21331944,",",nc,",",nearby-cities,origin,phase-data,",33,0.08739,0.08,48,md,earthquake,M 2.1 - Central California,1180,Point,"[-121.061, 35.7258333, 5.332]",1180
0,2.94,Central California,1073582760580,1483750568740,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331939,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331939&format=geojson,,,,,automatic,0,133,nc,21331939,",nc21331939,usp000chf5,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",51,0.109,0.07,76,md,earthquake,M 2.9 - Central California,1181,Point,"[-121.0663333, 35.7155, 5.91]",1181
0,2.12,Central California,1073580513110,1483750549930,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331921,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331921&format=geojson,,,,,reviewed,0,69,nc,21331921,",nc21331921,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",46,0.08649,0.09,45,md,earthquake,M 2.1 - Central California,1182,Point,"[-120.7973333, 35.576, 1.09]",1182
0,2.01,Central California,1073577969110,1483750541346,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331895&format=geojson,,,,,reviewed,0,62,nc,21331895,",nc21331895,",",nc,",",nearby-cities,origin,phase-data,",40,0.08739,0.16,32,md,earthquake,M 2.0 - Central California,1183,Point,"[-120.8021667, 35.551, 2.81]",1183
0,2.6,Central California,1073577638330,1483750536660,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331893,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331893&format=geojson,,,,,automatic,0,104,nc,21331893,",nc21331893,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",37,0.1117,0.09,87,md,earthquake,M 2.6 - Central California,1184,Point,"[-121.092, 35.7163333, 5.83]",1184
0,2.45,Central California,1073576468170,1483750526760,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331883,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331883&format=geojson,,,,,reviewed,0,92,nc,21331883,",nc21331883,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",53,0.08108,0.07,48,md,earthquake,M 2.5 - Central California,1185,Point,"[-120.8075, 35.5411667, 4.09]",1185
0,2.18,Central California,1073571949390,1483750493680,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331841,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331841&format=geojson,,,,,reviewed,0,73,nc,21331841,",nc21331841,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",51,0.01712,0.08,50,md,earthquake,M 2.2 - Central California,1186,Point,"[-121.0085, 35.6771667, 6.696]",1186
0,2.09,Central California,1073571091570,1483750478788,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331827,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331827&format=geojson,,,,,reviewed,0,67,nc,21331827,",nc21331827,",",nc,",",nearby-cities,origin,phase-data,",40,0.05856,0.06,50,md,earthquake,M 2.1 - Central California,1187,Point,"[-120.8353333, 35.5351667, 3.21]",1187
0,2.17,Central California,1073569072690,1483750461852,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331819,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331819&format=geojson,,,,,reviewed,0,72,nc,21331819,",nc21331819,",",nc,",",nearby-cities,origin,phase-data,",43,0.04505,0.08,138,md,earthquake,M 2.2 - Central California,1188,Point,"[-121.1148333, 35.642, 4.47]",1188
0,2.45,"26km WSW of Alberto Oviedo Mota, B.C., MX",1073565450460,1455680942038,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973509,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973509&format=geojson,,,,,reviewed,0,92,ci,9973509,",ci9973509,",",ci,",",nearby-cities,origin,phase-data,",15,0.54,0.31,250,ml,earthquake,"M 2.5 - 26km WSW of Alberto Oviedo Mota, B.C., MX",1189,Point,"[-115.4335, 32.1681667, 5.966]",1189
0,2.24,Central California,1073564550340,1483750450840,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331805,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331805&format=geojson,,,,,reviewed,0,77,nc,21331805,",nc21331805,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",46,0.05495,0.08,93,md,earthquake,M 2.2 - Central California,1190,Point,"[-121.0751667, 35.6528333, 5.436]",1190
0,2.08,Central California,1073563587290,1483750442220,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331794,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331794&format=geojson,,,,,reviewed,0,67,nc,21331794,",nc21331794,",",nc,",",nearby-cities,origin,phase-data,",26,0.07658,0.16,53,md,earthquake,M 2.1 - Central California,1191,Point,"[-120.813, 35.529, 3.61]",1191
0,2.02,Central California,1073563003910,1483750434110,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331786,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331786&format=geojson,,,,,reviewed,0,63,nc,21331786,",nc21331786,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",26,0.04144,0.04,77,md,earthquake,M 2.0 - Central California,1192,Point,"[-121.1116667, 35.7053333, 6.103]",1192
0,2.48,Central California,1073561677710,1483750429377,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331779,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331779&format=geojson,,,,,automatic,0,95,nc,21331779,",nc21331779,",",nc,",",nearby-cities,origin,phase-data,",32,0.05766,0.05,85,md,earthquake,M 2.5 - Central California,1193,Point,"[-121.0378333, 35.7113333, 4.464]",1193
0,3.1,Nevada,1073558293062,1524604056217,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00100506,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00100506&format=geojson,,,,,reviewed,0,148,nn,00100506,",nc21331742,usp000chej,nn00100506,",",nc,us,nn,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",15,0.156,0.1365,78.24,ml,earthquake,M 3.1 - Nevada,1194,Point,"[-119.5819, 38.7397, 6.8]",1194
0,2.13,Central California,1073556017590,1483750380500,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331718,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331718&format=geojson,,,,,reviewed,0,70,nc,21331718,",nc21331718,",",nc,",",nearby-cities,origin,phase-data,",42,0.03964,0.08,50,md,earthquake,M 2.1 - Central California,1195,Point,"[-120.8643333, 35.4961667, 5.98]",1195
0,2.09,Central California,1073552147660,1483750350730,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331695,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331695&format=geojson,,,,,reviewed,0,67,nc,21331695,",nc21331695,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",47,0.03333,0.07,52,md,earthquake,M 2.1 - Central California,1196,Point,"[-120.8911667, 35.6143333, 6.273]",1196
0,2.26,Central California,1073551082650,1483750341787,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331683,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331683&format=geojson,,,,,automatic,0,79,nc,21331683,",nc21331683,",",nc,",",nearby-cities,origin,phase-data,",19,0.09459,0.17,47,md,earthquake,M 2.3 - Central California,1197,Point,"[-120.7913333, 35.5336667, 2.638]",1197
0,2.41,Central California,1073550665310,1483750333820,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331680,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331680&format=geojson,,,,,automatic,0,89,nc,21331680,",nc21331680,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",41,0.01892,0.14,72,md,earthquake,M 2.4 - Central California,1198,Point,"[-121.1358333, 35.694, 5.503]",1198
0,2.23,Central California,1073547792120,1483750304350,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331665,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331665&format=geojson,,,,,reviewed,0,77,nc,21331665,",nc21331665,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",46,0.05766,0.06,58,md,earthquake,M 2.2 - Central California,1199,Point,"[-121.0928333, 35.7123333, 6.073]",1199
0,2.23,Central California,1073546589910,1483750291610,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331657,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331657&format=geojson,,,,,reviewed,0,77,nc,21331657,",nc21331657,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",41,0.06126,0.06,98,md,earthquake,M 2.2 - Central California,1200,Point,"[-121.0813333, 35.6606667, 4.27]",1200
0,2.07,Central California,1073540608780,1483750241597,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30226775,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30226775&format=geojson,,,,,reviewed,0,66,nc,30226775,",nc30226775,",",nc,",",nearby-cities,origin,phase-data,",37,0.08198,0.17,56,md,earthquake,M 2.1 - Central California,1201,Point,"[-120.793, 35.5846667, 2.284]",1201
0,2.13,Central California,1073540522310,1483750237999,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331593,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331593&format=geojson,,,,,reviewed,0,70,nc,21331593,",nc21331593,",",nc,",",nearby-cities,origin,phase-data,",36,0.05405,0.08,51,md,earthquake,M 2.1 - Central California,1202,Point,"[-120.8676667, 35.5778333, 5.601]",1202
0,2.17,Central California,1073539937320,1483750233200,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30226772,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30226772&format=geojson,,,,,reviewed,0,72,nc,30226772,",nc30226772,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",42,0.04595,0.07,38,md,earthquake,M 2.2 - Central California,1203,Point,"[-120.85, 35.5303333, 6.79]",1203
0,2.64,Central California,1073537858440,1483750213330,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331578,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331578&format=geojson,,,,,reviewed,0,107,nc,21331578,",nc21331578,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",54,0.07027,0.06,55,md,earthquake,M 2.6 - Central California,1204,Point,"[-121.0601667, 35.7108333, 6.364]",1204
0,2.03,Central California,1073537630020,1483750207897,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331575,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331575&format=geojson,,,,,reviewed,0,63,nc,21331575,",nc21331575,",",nc,",",nearby-cities,origin,phase-data,",35,0.04685,0.06,89,md,earthquake,M 2.0 - Central California,1205,Point,"[-121.0721667, 35.644, 3.589]",1205
0,2.5,Central California,1073537376290,1483750202850,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331574,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331574&format=geojson,,,,,reviewed,0,96,nc,21331574,",nc21331574,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",47,0.08018,0.08,34,md,earthquake,M 2.5 - Central California,1206,Point,"[-120.796, 35.5846667, 4.041]",1206
0,2.05,Central California,1073536163450,1483750180554,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331560,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331560&format=geojson,,,,,reviewed,0,65,nc,21331560,",nc21331560,",",nc,",",nearby-cities,origin,phase-data,",36,0.01441,0.06,78,md,earthquake,M 2.1 - Central California,1207,Point,"[-121.148, 35.6955, 6.083]",1207
0,2.25,Central California,1073531296520,1483750162780,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331520,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331520&format=geojson,,,,,reviewed,0,78,nc,21331520,",nc21331520,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",43,0.04144,0.11,54,md,earthquake,M 2.3 - Central California,1208,Point,"[-120.9336667, 35.569, 4.545]",1208
0,2.15,Central California,1073529938650,1483750149340,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331508,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331508&format=geojson,,,,,reviewed,0,71,nc,21331508,",nc21331508,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",46,0.03874,0.06,54,md,earthquake,M 2.2 - Central California,1209,Point,"[-120.9436667, 35.6716667, 4.485]",1209
0,2.23,Central California,1073525642040,1483750126990,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331466,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331466&format=geojson,,,,,reviewed,0,77,nc,21331466,",nc21331466,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",55,0.04324,0.08,126,md,earthquake,M 2.2 - Central California,1210,Point,"[-121.1106667, 35.6561667, 4.51]",1210
0,2.35,"7km W of Holtville, CA",1073524705420,1459568795038,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973401,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973401&format=geojson,,,,,reviewed,0,85,ci,9973401,",ci9973401,",",ci,",",nearby-cities,origin,phase-data,",20,0.01059,0.28,141,ml,earthquake,"M 2.4 - 7km W of Holtville, CA",1211,Point,"[-115.4586667, 32.8018333, 15.275]",1211
0,2.07,"8km W of Holtville, CA",1073523880280,1459603530997,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973393,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973393&format=geojson,,,,,reviewed,0,66,ci,9973393,",ci9973393,",",ci,",",nearby-cities,origin,phase-data,",16,0.01107,0.34,140,ml,earthquake,"M 2.1 - 8km W of Holtville, CA",1212,Point,"[-115.4598333, 32.8066667, 14.659]",1212
0,2.1,"7km WSW of Holtville, CA",1073523737670,1459614715232,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973385,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973385&format=geojson,,,,,reviewed,0,68,ci,9973385,",ci9973385,",",ci,",",nearby-cities,origin,phase-data,",19,0.01572,0.3,144,ml,earthquake,"M 2.1 - 7km WSW of Holtville, CA",1213,Point,"[-115.4531667, 32.7905, 15.435]",1213
0,3.38,Central California,1073520889120,1483750096400,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331439,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331439&format=geojson,,,,,automatic,0,176,nc,21331439,",nc21331439,usp000chdn,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",54,0.1036,0.08,80,ml,earthquake,M 3.4 - Central California,1214,Point,"[-121.0796667, 35.7221667, 7.55]",1214
0,2.08,"8km W of Holtville, CA",1073520643780,1459557235206,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973357,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973357&format=geojson,,,,,reviewed,0,67,ci,9973357,",ci9973357,",",ci,",",nearby-cities,origin,phase-data,",19,0.01527,0.3,128,ml,earthquake,"M 2.1 - 8km W of Holtville, CA",1215,Point,"[-115.4648333, 32.8068333, 13.925]",1215
0,2,"4km NNW of Foothill Ranch, California",1073516549760,1455628131391,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9973349,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9973349&format=geojson,,,,,automatic,0,62,ci,9973349,",ci9973349,",",ci,",",nearby-cities,origin,phase-data,",19,0.368,0.42,141,ml,earthquake,"M 2.0 - 4km NNW of Foothill Ranch, California",1216,Point,"[-117.668335, 33.7169991, 6.411]",1216
0,2,Central California,1073515761320,1483750077168,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331414,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331414&format=geojson,,,,,automatic,0,62,nc,21331414,",nc21331414,",",nc,",",nearby-cities,origin,phase-data,",20,0.02973,0.03,45,md,earthquake,M 2.0 - Central California,1217,Point,"[-121.3176667, 36.6881667, 4.365]",1217
0,2.61,Central California,1073515291060,1483750061840,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331413,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331413&format=geojson,,,,,automatic,0,105,nc,21331413,",nc21331413,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",53,0.03333,0.05,26,md,earthquake,M 2.6 - Central California,1218,Point,"[-121.3136667, 36.6861667, 4.275]",1218
0,2.34,Central California,1073515046130,1483750056393,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331412,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331412&format=geojson,,,,,automatic,0,84,nc,21331412,",nc21331412,",",nc,",",nearby-cities,origin,phase-data,",22,0.08829,0.14,102,md,earthquake,M 2.3 - Central California,1219,Point,"[-120.7991667, 35.529, 5.708]",1219
0,2.3,Washington,1073514872210,1469238942370,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10597793,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10597793&format=geojson,,,,,reviewed,0,81,uw,10597793,",uw10597793,",",uw,",",origin,phase-data,",6,0.0925,0.17,138,md,explosion,M 2.3 Explosion - Washington,1220,Point,"[-122.7863333, 46.7425, 0.516]",1220
0,2.26,Central California,1073514156950,1483750052821,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68007860,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68007860&format=geojson,,,,,reviewed,0,79,nc,68007860,",nc68007860,",",nc,",",nearby-cities,origin,phase-data,",12,0.07748,0.1,193,md,earthquake,M 2.3 - Central California,1221,Point,"[-121.0131667, 35.6411667, 10.03]",1221
0,2.94,Central California,1073514035290,1483750048300,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331411,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331411&format=geojson,,,,,automatic,0,133,nc,21331411,",nc21331411,usp000chde,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",68,0.03333,0.06,26,md,earthquake,M 2.9 - Central California,1222,Point,"[-121.313, 36.6861667, 4.525]",1222
0,2.33,Central California,1073513600030,1483750039238,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21331410,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21331410&format=geojson,,,,,automatic,0,84,nc,21331410,",nc21331410,",",nc,",",nearby-cities,origin,phase-data,",31,0.1117,0.08,88,md,earthquake,M 2.3 - Central California,1223,Point,"[-121.0935, 35.712, 6.22]",1223
