,index,type,time,mag,place,status,tsunami,sig,net,nst,dmin,rms,gap,magType,longitude,latitude,depth
854,854,earthquake,1989-10-18 00:58:27.100,2.57,Northern California,reviewed,0,102,nc,21.0,0.01081,0.07,38.0,md,-121.9851667,37.1911667,6.084
855,855,earthquake,1989-10-18 00:58:01.130,2.77,Northern California,reviewed,0,118,nc,20.0,0.027030000000000002,0.07,59.0,md,-121.965,37.1645,4.809
856,856,earthquake,1989-10-18 00:56:59.470,2.89,Northern California,reviewed,0,128,nc,21.0,0.03063,0.28,119.0,md,-121.6416667,36.957,9.572
857,857,earthquake,1989-10-18 00:55:59.000,2.61,Northern California,reviewed,0,105,nc,23.0,0.04324,0.04,81.0,md,-121.727,36.9883333,9.117
858,858,earthquake,1989-10-18 00:53:41.890,2.81,Northern California,reviewed,0,121,nc,7.0,0.07207000000000001,0.02,141.0,md,-121.996,37.0983333,9.866
859,859,earthquake,1989-10-18 00:53:17.760,2.71,Northern California,reviewed,0,113,nc,36.0,0.06486,0.04,62.0,md,-121.9303333,37.0956667,9.351
860,860,earthquake,1989-10-18 00:49:38.830,2.59,Northern California,reviewed,0,103,nc,12.0,0.05315,0.06,180.0,md,-121.9965,37.1191667,11.182
861,861,earthquake,1989-10-18 00:49:25.480,2.18,Northern California,reviewed,0,73,nc,15.0,0.019819999999999997,0.05,138.0,md,-121.9888333,37.1821667,6.674
862,862,earthquake,1989-10-18 00:48:45.310,2.59,Northern California,reviewed,0,103,nc,21.0,0.036039999999999996,0.06,55.0,md,-122.0558333,37.1946667,12.326
863,863,earthquake,1989-10-18 00:48:26.700,2.78,Northern California,reviewed,0,119,nc,27.0,0.01261,0.05,63.0,md,-122.0141667,37.1655,11.557
864,864,earthquake,1989-10-18 00:48:01.150,2.91,Northern California,reviewed,0,130,nc,18.0,0.042339999999999996,0.08,67.0,md,-122.0568333,37.2011667,14.655
865,865,earthquake,1989-10-18 00:47:59.220,3.33,Central California,reviewed,0,171,nc,14.0,0.04685,0.02,192.0,md,-121.5383333,36.8351667,5.395
866,866,earthquake,1989-10-18 00:47:24.320,2.23,Northern California,reviewed,0,77,nc,18.0,0.034230000000000003,0.15,84.0,md,-121.9865,37.1638333,8.504
867,867,earthquake,1989-10-18 00:46:59.440,2.96,Central California,reviewed,0,135,nc,7.0,0.05315,0.01,204.0,md,-121.5323333,36.8391667,4.945
868,868,earthquake,1989-10-18 00:46:36.570,2.64,Northern California,reviewed,0,107,nc,18.0,0.1459,0.16,99.0,md,-121.8681667,37.0703333,13.468
869,869,earthquake,1989-10-18 00:45:38.640,4.0,Northern California,reviewed,0,246,nc,47.0,0.01351,0.06,95.0,ml,-121.6788333,36.951,7.97
870,870,earthquake,1989-10-18 00:43:29.420,3.09,Northern California,reviewed,0,147,nc,36.0,0.05495,0.16,50.0,md,-121.9148333,37.1158333,6.741
871,871,earthquake,1989-10-18 00:42:57.450,3.35,Northern California,reviewed,0,173,nc,38.0,0.02342,0.09,54.0,md,-121.9575,37.1585,7.669
872,872,earthquake,1989-10-18 00:41:23.770,5.1,Northern California,reviewed,0,400,nc,50.0,0.03063,0.09,57.0,ml,-122.052,37.1901667,15.306
873,873,earthquake,1989-10-18 00:40:57.750,3.1,Northern California,reviewed,0,148,nc,41.0,0.01622,0.16,66.0,ml,-121.9726667,37.1908333,3.734
874,874,earthquake,1989-10-18 00:39:58.400,2.99,Northern California,reviewed,0,138,nc,35.0,0.03063,0.06,57.0,md,-121.9653333,37.1538333,9.579
875,875,earthquake,1989-10-18 00:38:28.040,4.3,Northern California,reviewed,0,284,nc,53.0,0.03333,0.07,58.0,ml,-121.9881667,37.1685,10.434
876,876,earthquake,1989-10-18 00:37:13.300,3.1,Northern California,reviewed,0,148,nc,41.0,0.05586,0.05,57.0,ml,-121.9061667,37.0668333,15.25
877,877,earthquake,1989-10-18 00:36:47.050,2.85,Northern California,reviewed,0,125,nc,20.0,0.04775,0.41,72.0,md,-121.7651667,37.0013333,-0.187
878,878,earthquake,1989-10-18 00:36:12.260,2.67,Northern California,reviewed,0,110,nc,17.0,0.05946,0.18,114.0,md,-121.8696667,37.101,1.527
879,879,earthquake,1989-10-18 00:35:25.700,3.9,Northern California,reviewed,0,234,nc,32.0,0.03063,0.1,77.0,ml,-122.0425,37.1935,11.867
880,880,earthquake,1989-10-18 00:34:58.300,2.74,Northern California,reviewed,0,116,nc,20.0,0.04595,0.28,65.0,md,-121.9835,37.1371667,-0.541
881,881,earthquake,1989-10-18 00:34:28.310,2.45,Northern California,reviewed,0,92,nc,12.0,0.027030000000000002,0.1,141.0,md,-121.964,37.179,15.964
882,882,earthquake,1989-10-18 00:33:36.550,3.2,Northern California,reviewed,0,158,nc,38.0,0.03243,0.08,88.0,ml,-122.0035,37.1398333,6.575
883,883,earthquake,1989-10-18 00:30:41.230,4.2,Northern California,reviewed,0,271,nc,37.0,0.05766,0.08,101.0,ml,-121.986,37.1193333,15.437
884,884,earthquake,1989-10-18 00:29:53.940,3.2,Northern California,reviewed,0,158,nc,33.0,0.04775,0.27,130.0,ml,-121.9558333,37.1255,5.056
885,885,earthquake,1989-10-18 00:28:45.360,3.3,Northern California,reviewed,0,168,nc,40.0,0.04865,0.1,82.0,ml,-121.7133333,36.9565,13.591
886,886,earthquake,1989-10-18 00:27:11.690,3.3,Northern California,reviewed,0,168,nc,36.0,0.04775,0.15,129.0,ml,-121.8926667,37.12,1.938
887,887,earthquake,1989-10-18 00:25:04.580,4.8,Northern California,reviewed,0,354,nc,46.0,0.1189,0.09,65.0,ml,-121.7798333,37.0523333,5.494
888,888,earthquake,1989-10-18 00:24:35.830,3.5,Northern California,reviewed,0,188,nc,54.0,0.02613,0.59,56.0,ml,-122.0335,37.191,7.976
889,889,earthquake,1989-10-18 00:23:37.530,3.9,Northern California,reviewed,0,234,nc,45.0,0.03874,0.1,69.0,ml,-121.7621667,37.0443333,7.155
890,890,earthquake,1989-10-18 00:22:56.140,3.6,Northern California,reviewed,0,199,nc,39.0,0.09099,0.09,93.0,md,-121.6783333,36.9436667,6.485
891,891,earthquake,1989-10-18 00:22:30.300,3.11,Northern California,reviewed,0,149,nc,6.0,0.06216,0.03,139.0,md,-121.8341667,37.0395,12.559
892,892,earthquake,1989-10-18 00:22:07.050,2.94,Northern California,reviewed,0,133,nc,14.0,0.042339999999999996,0.02,75.0,md,-121.8848333,37.095,6.957
893,893,earthquake,1989-10-18 00:21:04.280,3.5,Northern California,reviewed,0,188,nc,19.0,0.1586,0.05,138.0,ml,-121.8681667,37.0728333,7.561
894,894,earthquake,1989-10-18 00:20:32.530,3.19,Northern California,reviewed,0,157,nc,18.0,0.03333,0.04,82.0,md,-121.9803333,37.1695,6.034
895,895,earthquake,1989-10-18 00:19:17.230,4.0,Northern California,reviewed,0,246,nc,34.0,0.03874,0.04,93.0,ml,-121.9816667,37.163,10.164
896,896,earthquake,1989-10-18 00:19:01.450,2.55,Northern California,reviewed,0,100,nc,11.0,0.1018,0.4,120.0,md,-121.8715,37.1611667,5.325
897,897,earthquake,1989-10-18 00:17:56.770,3.25,Northern California,reviewed,0,162,nc,5.0,0.09459,0.01,199.0,ma,-122.0525,37.1416667,22.201
898,898,earthquake,1989-10-18 00:17:33.270,4.0,Northern California,reviewed,0,246,nc,9.0,0.002703,0.08,186.0,ml,-121.991,37.201,9.131
899,899,earthquake,1989-10-18 00:17:13.540,3.39,Northern California,reviewed,0,177,nc,10.0,0.034230000000000003,0.07,115.0,ma,-122.0075,37.1351667,12.207
900,900,earthquake,1989-10-18 00:16:54.470,4.1,Northern California,reviewed,0,259,nc,35.0,0.06126,0.11,98.0,ml,-121.9096667,37.0981667,3.381
901,901,earthquake,1989-10-18 00:16:34.790,2.96,Northern California,reviewed,0,135,nc,19.0,0.02883,0.08,59.0,md,-121.994,37.1681667,8.389
902,902,earthquake,1989-10-18 00:16:14.520,3.26,Northern California,reviewed,0,164,nc,13.0,0.056760000000000005,0.04,114.0,md,-121.9631667,37.1835,1.591
903,903,earthquake,1989-10-18 00:15:48.780,2.55,Northern California,reviewed,0,100,nc,8.0,0.02342,0.04,149.0,md,-122.0005,37.1613333,7.154
904,904,earthquake,1989-10-18 00:15:10.890,4.4,Northern California,reviewed,0,298,nc,34.0,0.04865,0.09,97.0,ml,-121.7866667,37.0056667,14.39
905,905,earthquake,1989-10-18 00:13:08.670,4.32,Northern California,reviewed,0,287,nc,16.0,0.01081,0.14,68.0,ma,-122.0335,37.1748333,11.308
906,906,earthquake,1989-10-18 00:12:42.300,4.6,Northern California,reviewed,0,326,nc,19.0,0.027030000000000002,0.05,183.0,ml,-121.9781667,37.176,5.194
907,907,earthquake,1989-10-18 00:11:45.390,4.2,Northern California,reviewed,0,271,nc,17.0,0.036039999999999996,0.04,82.0,ml,-121.986,37.1661667,9.434
908,908,earthquake,1989-10-18 00:09:55.910,4.0,Northern California,reviewed,0,246,nc,7.0,0.3495,0.08,130.0,ml,-121.7245,37.0333333,4.575
909,909,earthquake,1989-10-18 00:09:29.530,3.41,Northern California,reviewed,0,179,nc,5.0,0.04955,0.02,237.0,ma,-121.961,37.1576667,1.622
910,910,earthquake,1989-10-18 00:08:45.470,4.3,Northern California,reviewed,0,284,nc,5.0,0.1027,0.03,248.0,ml,-121.925,37.076,2.964
911,911,earthquake,1989-10-18 00:08:21.990,4.4,Northern California,reviewed,0,298,nc,10.0,0.06126,0.16,133.0,ml,-121.894,37.0701667,10.434
912,912,earthquake,1989-10-18 00:07:43.300,4.7,Northern California,reviewed,0,340,nc,12.0,0.07477,0.06,121.0,ml,-121.7413333,36.988,15.257
913,913,earthquake,1989-10-18 00:07:15.290,4.7,"San Francisco Bay area, California",reviewed,0,340,nc,8.0,0.145,0.16,81.0,ml,-121.9445,37.2381667,9.372
914,914,earthquake,1989-10-18 00:04:15.190,6.9,"Loma Prieta, California Earthquake",reviewed,0,1602,nc,84.0,0.008108,0.08,89.0,mh,-121.8798333,37.0361667,17.214
915,915,quarry blast,1989-10-17 23:45:23.530,1.5,"17km NNW of Los Algodones, B.C., MX",reviewed,0,35,ci,0.0,,0.11900000000000001,157.0,mc,-114.78,32.85,-0.165
916,916,earthquake,1989-10-17 23:32:09.210,2.25,"45km SSW of San Clemente Is. (SE tip), CA",reviewed,0,78,ci,0.0,0.5196,0.525,280.0,mh,-118.564,32.459,5.801
917,917,earthquake,1989-10-17 23:09:06.620,1.91,Northern California,reviewed,0,56,nc,18.0,0.009009,0.04,40.0,md,-122.803,38.8013333,1.201
918,918,quarry blast,1989-10-17 22:44:27.890,1.94,"31km ESE of Barstow, CA",reviewed,0,58,ci,0.0,,0.35,110.7,mc,-116.7,34.81,-0.859
919,919,quarry blast,1989-10-17 22:17:31.250,1.93,"10km E of Lebec, CA",reviewed,0,57,ci,0.0,,0.195,139.7,mc,-118.76,34.85,-1.223
920,920,earthquake,1989-10-17 22:01:02.030,2.15,"8km SW of Holtville, CA",reviewed,0,71,ci,0.0,,0.212,154.0,mc,-115.439,32.756,4.553
921,921,quarry blast,1989-10-17 21:34:06.080,1.86,"4km NW of Boron, CA",reviewed,0,53,ci,0.0,,0.159,131.6,mc,-117.68,35.03,-0.78
922,922,earthquake,1989-10-17 21:23:55.670,1.84,Northern California,reviewed,0,52,nc,12.0,0.006306,0.04,146.0,md,-121.2625,39.3813333,18.5
923,923,earthquake,1989-10-17 21:00:53.630,2.1,"12km NNE of Cabazon, CA",reviewed,0,68,ci,0.0,,0.079,61.2,mc,-116.761,34.025,9.606
924,924,earthquake,1989-10-17 20:45:32.570,1.15,Northern California,reviewed,0,20,nc,11.0,0.006306,0.04,167.0,ma,-121.9316667,37.163,11.763
925,925,earthquake,1989-10-17 20:22:44.770,1.06,Northern California,reviewed,0,17,nc,7.0,0.03333,0.02,116.0,md,-122.8336667,38.8211667,1.139
926,926,earthquake,1989-10-17 19:54:23.330,2.24,"13km NE of Little Lake, CA",reviewed,0,77,ci,0.0,,0.07400000000000001,77.1,mh,-117.79,36.002,-0.21
927,927,earthquake,1989-10-17 19:13:18.710,1.73,Central California,reviewed,0,46,nc,8.0,0.1396,0.02,270.0,md,-119.0401667,37.451,17.089
928,928,earthquake,1989-10-17 18:29:36.970,1.03,"Long Valley area, California",reviewed,0,16,nc,6.0,0.019819999999999997,0.0,194.0,md,-119.0393333,37.6491667,-0.309
929,929,earthquake,1989-10-17 18:21:17.310,2.21,"10km NW of Malibu, CA",reviewed,0,75,ci,15.0,,0.39,144.0,mc,-118.8988333,34.057,11.864
930,930,earthquake,1989-10-17 18:19:08.720,1.11,Central California,reviewed,0,19,nc,5.0,0.042339999999999996,0.01,149.0,md,-120.5866667,36.0191667,9.053
931,931,quarry blast,1989-10-17 18:10:35.390,1.38,"9km N of Victorville, CA",reviewed,0,29,ci,0.0,,0.303,101.6,mc,-117.3,34.62,-0.979
932,932,earthquake,1989-10-17 17:37:15.640,2.37,"10km NNE of Pala, CA",reviewed,0,86,ci,0.0,,0.049,128.4,mc,-117.033,33.448,4.012
933,933,earthquake,1989-10-17 17:22:51.550,1.93,"6km SSW of San Clemente Is. (SE tip), CA",reviewed,0,57,ci,0.0,,0.044000000000000004,227.6,mh,-118.381,32.773,5.759
934,934,quarry blast,1989-10-17 16:19:15.520,1.25,Central California,reviewed,0,24,nc,5.0,0.04144,0.0,107.0,md,-120.4381667,37.9376667,-0.485
935,935,earthquake,1989-10-17 15:57:10.880,2.28,Northern California,reviewed,0,80,nc,16.0,0.1631,0.06,185.0,md,-121.434,39.1268333,13.566
936,936,earthquake,1989-10-17 15:56:23.210,2.35,Northern California,reviewed,0,85,nc,19.0,0.1685,0.07,188.0,md,-121.4461667,39.1236667,13.796
937,937,earthquake,1989-10-17 15:14:27.790,1.07,Central California,reviewed,0,18,nc,12.0,0.01261,0.03,101.0,md,-119.0458333,37.6368333,0.026
938,938,earthquake,1989-10-17 15:14:08.870,1.12,Central California,reviewed,0,19,nc,30.0,0.01261,0.1,49.0,md,-118.7986667,37.4945,4.109
939,939,earthquake,1989-10-17 14:14:43.520,1.02,Central California,reviewed,0,16,nc,14.0,0.01081,0.04,90.0,md,-119.039,37.6166667,3.533
940,940,earthquake,1989-10-17 13:42:13.170,1.28,Central California,reviewed,0,25,nc,16.0,0.145,0.02,117.0,md,-121.0046667,36.8586667,2.935
941,941,earthquake,1989-10-17 11:45:07.520,1.02,Central California,reviewed,0,16,nc,18.0,0.056760000000000005,0.05,67.0,md,-118.4046667,37.5006667,9.204
942,942,earthquake,1989-10-17 11:30:14.730,1.74,"San Francisco Bay area, California",reviewed,0,47,nc,37.0,0.036039999999999996,0.1,36.0,md,-121.852,37.5516667,4.656
943,943,earthquake,1989-10-17 11:26:54.240,1.5,"3km ESE of Monterey Park, CA",reviewed,0,35,ci,0.0,,0.094,214.1,mc,-118.094,34.047,14.039
944,944,earthquake,1989-10-17 10:43:11.370,1.21,Northern California,reviewed,0,23,nc,6.0,0.01892,0.01,147.0,md,-122.7775,38.8216667,2.031
945,945,earthquake,1989-10-17 10:33:57.120,1.87,Northern California,reviewed,0,54,nc,7.0,0.1036,0.03,103.0,md,-123.1356667,39.2238333,4.881
946,946,earthquake,1989-10-17 09:52:33.540,1.16,Central California,reviewed,0,21,nc,14.0,0.005405,0.03,88.0,md,-119.0385,37.6323333,-1.224
947,947,earthquake,1989-10-17 09:41:48.540,1.16,Central California,reviewed,0,21,nc,9.0,0.008108,0.03,123.0,md,-119.0418333,37.6326667,-1.234
948,948,earthquake,1989-10-17 09:27:49.900,1.34,Northern California,reviewed,0,28,nc,4.0,0.1027,0.0,215.0,md,-123.1303333,39.225,6.452
949,949,earthquake,1989-10-17 09:23:13.660,1.93,Central California,reviewed,0,57,nc,38.0,0.01081,0.06,76.0,md,-119.0443333,37.6345,-1.084
950,950,earthquake,1989-10-17 09:21:32.000,1.56,Central California,reviewed,0,37,nc,12.0,0.006306,0.04,89.0,md,-119.039,37.6328333,-1.244
951,951,earthquake,1989-10-17 09:20:59.430,2.08,Central California,reviewed,0,67,nc,30.0,0.009909999999999999,0.08,73.0,md,-119.0433333,37.6331667,-1.084
952,952,earthquake,1989-10-17 09:20:48.090,1.55,Central California,reviewed,0,37,nc,25.0,0.018019999999999998,0.03,65.0,md,-121.2675,36.6493333,4.656
953,953,earthquake,1989-10-17 07:42:45.420,1.92,Central California,reviewed,0,57,nc,22.0,0.05135,0.04,115.0,md,-120.8671667,36.32,8.532
954,954,earthquake,1989-10-17 07:11:52.750,1.21,Central California,reviewed,0,23,nc,23.0,0.02072,0.03,146.0,md,-118.8591667,37.5001667,4.229
955,955,earthquake,1989-10-17 05:26:39.870,1.88,Central California,reviewed,0,54,nc,11.0,0.06937,0.19,203.0,md,-120.822,35.537,2.065
956,956,earthquake,1989-10-17 03:19:51.100,1.15,Central California,reviewed,0,20,nc,31.0,0.034230000000000003,0.06,74.0,md,-118.6016667,37.4245,5.924
957,957,earthquake,1989-10-17 02:05:19.760,1.43,Northern California,reviewed,0,31,nc,8.0,0.02613,0.04,91.0,md,-122.8123333,38.8301667,0.111
958,958,earthquake,1989-10-17 01:28:25.210,1.81,Northern California,reviewed,0,50,nc,19.0,0.02252,0.02,81.0,md,-122.7681667,38.7988333,2.181
959,959,earthquake,1989-10-17 01:02:53.390,1.92,Central California,reviewed,0,57,nc,27.0,0.01261,0.06,103.0,md,-121.013,36.4366667,5.979
960,960,earthquake,1989-10-16 23:54:22.980,1.43,Central California,reviewed,0,31,nc,23.0,0.01712,0.08,80.0,md,-119.0525,37.6348333,2.153
961,961,earthquake,1989-10-16 23:03:49.820,2.22,Central California,reviewed,0,76,nc,16.0,0.2036,0.27,107.0,md,-119.9955,37.3875,19.338
962,962,earthquake,1989-10-16 22:40:58.650,2.03,"8km SW of Salton City, CA",reviewed,0,63,ci,0.0,,0.174,57.8,mc,-116.018,33.242,2.799
963,963,earthquake,1989-10-16 22:19:00.760,1.0,Central California,reviewed,0,15,nc,12.0,0.01441,0.01,107.0,md,-119.0453333,37.6401667,0.453
964,964,earthquake,1989-10-16 22:18:07.280,2.22,"0km SW of Yucaipa, CA",reviewed,0,76,ci,0.0,,0.085,56.8,mc,-117.044,34.033,15.034
965,965,earthquake,1989-10-16 21:50:25.580,2.05,Northern California,reviewed,0,65,nc,17.0,0.2505,0.08,211.0,md,-121.0326667,40.1386667,-0.214
966,966,earthquake,1989-10-16 21:49:05.190,1.39,Central California,reviewed,0,30,nc,8.0,0.02793,0.07,109.0,md,-118.8466667,37.5086667,2.49
967,967,quarry blast,1989-10-16 21:37:16.330,1.92,"4km NW of Boron, CA",reviewed,0,57,ci,0.0,,0.11800000000000001,137.5,mc,-117.68,35.03,-0.818
968,968,earthquake,1989-10-16 21:27:54.180,2.06,"13km NNE of Cabazon, CA",reviewed,0,65,ci,0.0,,0.063,48.2,mc,-116.725,34.025,9.886
969,969,earthquake,1989-10-16 21:03:39.460,1.87,"13km SSE of Pine Mountain Club, CA",reviewed,0,54,ci,0.0,,0.114,86.7,mc,-119.103,34.737,8.383
970,970,earthquake,1989-10-16 20:46:52.460,2.47,"22km ESE of Anza, CA",reviewed,0,94,ci,0.0,,0.114,52.4,mc,-116.45,33.498,7.561
971,971,quarry blast,1989-10-16 20:46:41.170,1.73,Northern California,reviewed,0,46,nc,6.0,0.08559,0.26,160.0,md,-121.9763333,40.8645,4.069
972,972,earthquake,1989-10-16 20:16:32.780,1.81,Central California,reviewed,0,50,nc,38.0,0.024319999999999998,0.08,89.0,md,-118.8555,37.498,3.352
973,973,earthquake,1989-10-16 19:56:23.900,1.95,Central California,reviewed,0,58,nc,26.0,0.003604,0.08,52.0,md,-121.345,36.7063333,2.429
974,974,earthquake,1989-10-16 19:29:02.990,1.23,Central California,reviewed,0,23,nc,23.0,0.024319999999999998,0.05,133.0,md,-118.8536667,37.5018333,3.622
975,975,earthquake,1989-10-16 17:01:09.010,1.01,Central California,reviewed,0,16,nc,4.0,0.06847,0.01,163.0,md,-118.5008333,37.5988333,0.844
976,976,quarry blast,1989-10-16 16:55:16.180,1.92,"San Francisco Bay area, California",reviewed,0,57,nc,15.0,0.01351,0.19,73.0,md,-122.1078333,37.3285,-0.292
977,977,earthquake,1989-10-16 16:39:20.280,1.78,"14km NW of Coso Junction, CA",reviewed,0,49,ci,0.0,,0.13699999999999998,179.1,mc,-118.053,36.132,1.821
978,978,earthquake,1989-10-16 16:25:08.760,2.02,Northern California,reviewed,0,63,nc,19.0,0.02072,0.02,62.0,md,-122.8191667,38.8011667,2.938
979,979,earthquake,1989-10-16 15:33:11.250,1.04,Northern California,reviewed,0,17,nc,5.0,0.034230000000000003,0.05,111.0,md,-122.5188333,38.2378333,6.195
980,980,earthquake,1989-10-16 15:20:32.050,1.45,Northern California,reviewed,0,32,nc,19.0,0.02162,0.1,74.0,md,-121.6801667,37.624,7.692
981,981,earthquake,1989-10-16 14:11:25.560,1.16,Northern California,reviewed,0,21,nc,5.0,0.01081,0.0,228.0,md,-122.8088333,38.8065,2.341
982,982,earthquake,1989-10-16 13:50:39.810,1.74,Central California,reviewed,0,47,nc,45.0,0.05405,0.05,48.0,md,-118.4075,37.5023333,9.404
983,983,earthquake,1989-10-16 12:54:13.150,1.13,"San Francisco Bay area, California",reviewed,0,20,nc,11.0,0.02613,0.02,109.0,md,-122.1108333,37.3118333,5.903
984,984,earthquake,1989-10-16 11:52:50.210,1.05,Northern California,reviewed,0,17,nc,16.0,0.05135,0.04,58.0,md,-121.6706667,37.4278333,3.841
985,985,earthquake,1989-10-16 10:52:10.990,1.35,Central California,reviewed,0,28,nc,31.0,0.01892,0.07,104.0,md,-119.0511667,37.6201667,1.783
986,986,earthquake,1989-10-16 10:47:56.580,1.33,Central California,reviewed,0,27,nc,14.0,0.01351,0.05,116.0,md,-121.0111667,36.4368333,5.389
987,987,earthquake,1989-10-16 10:28:29.270,1.03,Northern California,reviewed,0,16,nc,7.0,0.015319999999999999,0.01,141.0,md,-122.7953333,38.8228333,3.161
988,988,earthquake,1989-10-16 09:35:32.820,1.95,"22km ESE of Anza, CA",reviewed,0,58,ci,0.0,,0.12,84.9,mc,-116.451,33.498,7.341
989,989,earthquake,1989-10-16 09:20:30.100,2.11,"15km NE of Lebec, CA",reviewed,0,68,ci,0.0,,0.07200000000000001,107.5,mc,-118.761,34.944,6.369
990,990,earthquake,1989-10-16 08:06:22.930,1.5,Central California,reviewed,0,35,nc,20.0,0.001802,0.03,58.0,md,-118.4418333,37.5465,7.156
991,991,earthquake,1989-10-16 07:51:39.670,1.58,"42km WSW of Carlsbad, CA",reviewed,0,38,ci,0.0,,0.11699999999999999,285.5,mh,-117.768,33.02,5.819
992,992,earthquake,1989-10-16 07:01:41.930,1.86,Central California,reviewed,0,53,nc,28.0,0.05225,0.08,71.0,md,-121.0978333,35.7083333,5.181
993,993,earthquake,1989-10-16 06:59:15.590,1.26,Central California,reviewed,0,24,nc,7.0,0.05586,0.03,149.0,md,-121.1021667,35.7088333,6.723
994,994,earthquake,1989-10-16 06:53:57.140,1.77,Central California,reviewed,0,48,nc,27.0,0.05135,0.08,63.0,md,-121.0991667,35.7088333,5.341
995,995,earthquake,1989-10-16 04:20:16.470,1.27,Central California,reviewed,0,25,nc,13.0,0.009009,0.02,118.0,md,-121.0796667,36.5018333,2.864
996,996,earthquake,1989-10-16 04:05:25.760,1.05,Central California,reviewed,0,17,nc,22.0,0.02072,0.07,111.0,md,-119.053,37.6193333,1.913
997,997,earthquake,1989-10-16 04:00:51.560,1.92,Central California,reviewed,0,57,nc,35.0,0.019819999999999997,0.07,124.0,md,-119.0563333,37.618,2.243
998,998,earthquake,1989-10-15 23:08:25.800,1.66,Central California,reviewed,0,42,nc,17.0,0.05315,0.07,60.0,md,-121.0983333,35.7106667,5.831
999,999,earthquake,1989-10-15 23:07:19.120,2.67,Central California,reviewed,0,110,nc,58.0,0.05225,0.08,61.0,md,-121.099,35.71,5.461
1000,1000,earthquake,1989-10-15 22:57:07.760,1.46,"San Francisco Bay area, California",reviewed,0,33,nc,5.0,0.04955,0.09,191.0,md,-122.0501667,37.944,6.488
1001,1001,earthquake,1989-10-15 21:37:25.380,2.87,"38km SW of Stovepipe Wells, CA",reviewed,0,127,ci,0.0,,0.22,279.9,mc,-117.484,36.392,4.79
1002,1002,earthquake,1989-10-15 21:15:12.680,1.97,Central California,reviewed,0,60,nc,18.0,0.060360000000000004,0.08,54.0,md,-118.7038333,38.0406667,-1.675
1003,1003,earthquake,1989-10-15 21:07:58.460,1.69,Central California,reviewed,0,44,nc,24.0,0.05225,0.08,62.0,md,-121.0996667,35.7095,5.311
1004,1004,earthquake,1989-10-15 19:09:31.450,1.17,Northern California,reviewed,0,21,nc,5.0,0.4865,0.33,294.0,md,-121.1346667,39.8635,4.136
1005,1005,earthquake,1989-10-15 18:41:14.000,1.22,Northern California,reviewed,0,23,nc,17.0,0.005405,0.04,107.0,md,-121.7003333,37.6265,5.956
1006,1006,earthquake,1989-10-15 18:26:00.130,1.73,Central California,reviewed,0,46,nc,22.0,0.06396,0.07,144.0,md,-118.6891667,38.029,0.005
1007,1007,earthquake,1989-10-15 17:41:36.040,1.42,"Long Valley area, California",reviewed,0,31,nc,25.0,0.01892,0.04,71.0,md,-119.011,37.6391667,1.701
1008,1008,earthquake,1989-10-15 17:01:50.660,1.15,"3km WSW of Mammoth Lakes, California",reviewed,0,20,nc,17.0,0.01712,0.04,86.0,md,-119.0123333,37.6385,1.75
1009,1009,earthquake,1989-10-15 16:58:32.440,1.07,"Long Valley area, California",reviewed,0,18,nc,21.0,0.018019999999999998,0.04,71.0,md,-119.0121667,37.6388333,1.917
1010,1010,earthquake,1989-10-15 16:47:17.150,1.24,Northern California,reviewed,0,24,nc,7.0,0.019819999999999997,0.02,140.0,md,-122.7713333,38.8143333,0.241
1011,1011,earthquake,1989-10-15 16:33:27.940,1.2,Northern California,reviewed,0,22,nc,6.0,0.02072,0.01,141.0,md,-122.7705,38.8153333,0.121
1012,1012,earthquake,1989-10-15 16:10:02.880,1.57,Northern California,reviewed,0,38,nc,17.0,0.009909999999999999,0.06,100.0,md,-121.6943333,37.6278333,6.016
1013,1013,earthquake,1989-10-15 14:27:40.410,1.42,Northern California,reviewed,0,31,nc,5.0,0.03333,0.03,135.0,md,-122.7513333,38.7935,0.311
1014,1014,earthquake,1989-10-15 14:19:31.210,2.16,Northern California,reviewed,0,72,nc,20.0,0.2027,0.19,227.0,md,-123.623,38.8521667,1.881
1015,1015,earthquake,1989-10-15 14:17:03.080,2.49,"10km SW of Niland, CA",reviewed,0,95,ci,0.0,,0.11,55.8,mc,-115.602,33.19,0.577
1016,1016,earthquake,1989-10-15 13:52:56.470,1.89,"12km N of Ocotillo Wells, CA",reviewed,0,55,ci,0.0,,0.091,48.4,mc,-116.116,33.247,8.653
1017,1017,earthquake,1989-10-15 13:49:42.660,1.46,Central California,reviewed,0,33,nc,41.0,0.019819999999999997,0.03,61.0,md,-121.3188333,36.8665,5.494
1018,1018,earthquake,1989-10-15 13:09:47.270,1.84,"11km N of Ocotillo Wells, CA",reviewed,0,52,ci,0.0,,0.172,63.1,mc,-116.114,33.241,9.363
1019,1019,earthquake,1989-10-15 13:09:41.840,1.3,"10km NNE of Ocotillo Wells, CA",reviewed,0,26,ci,10.0,,0.25,95.0,mh,-116.1031667,33.235,9.942
1020,1020,earthquake,1989-10-15 11:52:17.240,1.49,Northern California,reviewed,0,34,nc,4.0,0.1153,0.03,105.0,md,-121.9461667,38.1763333,4.897
1021,1021,earthquake,1989-10-15 10:26:23.620,1.4,Central California,reviewed,0,30,nc,10.0,0.136,0.08,243.0,md,-119.0368333,37.454,13.952
