,index,type,time,mag,place,status,tsunami,sig,net,nst,dmin,rms,gap,magType,longitude,latitude,depth
1466,1466,earthquake,2004-09-22 00:55:53.400,1.53,"7km N of Cabazon, CA",reviewed,0,36,ci,20,0.06476,0.15,73.8,ml,-116.7863333,33.9765,18.042
1467,1467,earthquake,2004-09-22 00:50:25.670,1.3,Central California,reviewed,0,26,nc,11,0.03874,0.06,75.0,md,-118.7136667,38.0066667,5.535
1468,1468,earthquake,2004-09-22 00:45:26.920,1.27,Central California,reviewed,0,25,nc,16,0.08288,0.11,118.0,md,-120.8625,35.6088333,5.774
1469,1469,quarry blast,2004-09-22 00:34:22.130,1.88,"5km NW of Boron, California",reviewed,0,54,ci,22,0.09934,0.15,69.0,ml,-117.6846667,35.0335,-0.845
1470,1470,earthquake,2004-09-22 00:31:26.510,1.78,Central California,reviewed,0,49,nc,31,0.05766,0.08,73.0,md,-118.6648333,38.0095,7.035
1471,1471,earthquake,2004-09-22 00:26:38.560,1.91,Central California,reviewed,0,56,nc,40,0.07568,0.08,52.0,md,-120.8161667,35.5488333,3.97
1472,1472,earthquake,2004-09-22 00:24:36.850,1.66,Central California,reviewed,0,42,nc,20,0.03153,0.07,71.0,md,-118.7151667,38.0001667,5.095
1473,1473,earthquake,2004-09-21 23:52:54.710,1.54,Central California,reviewed,0,36,nc,9,0.036039999999999996,0.07,110.0,md,-118.697,38.001,3.305
1474,1474,earthquake,2004-09-21 23:50:22.760,1.21,Central California,reviewed,0,23,nc,8,0.05315,0.07,87.0,md,-118.6775,38.0118333,6.105
1475,1475,earthquake,2004-09-21 23:47:30.186,1.6,Nevada,reviewed,0,39,nn,5,0.15,0.1947,174.29,ml,-117.7289,37.77,0.0
1476,1476,earthquake,2004-09-21 23:44:53.520,1.64,Central California,reviewed,0,41,nc,14,0.04505,0.07,73.0,md,-118.6818333,38.0048333,1.545
1477,1477,earthquake,2004-09-21 23:42:53.170,1.01,Central California,reviewed,0,16,nc,14,0.01351,0.06,75.0,md,-121.278,36.6541667,3.626
1478,1478,earthquake,2004-09-21 23:35:58.410,1.45,Central California,reviewed,0,32,nc,8,0.03063,0.07,79.0,md,-118.7025,37.997,3.375
1479,1479,earthquake,2004-09-21 23:35:26.746,1.0,Central California,reviewed,0,15,nn,6,0.045,0.1395,172.61,mb,-118.7488,38.0046,5.5
1480,1480,earthquake,2004-09-21 23:33:35.920,1.02,Central California,reviewed,0,16,nc,5,0.03874,0.01,179.0,md,-118.6876667,38.0006667,2.875
1481,1481,earthquake,2004-09-21 23:32:03.875,1.6,Central California,reviewed,0,39,nn,9,0.021,0.1026,118.95,mb,-118.7044,37.9872,1.3
1482,1482,earthquake,2004-09-21 23:25:49.930,1.36,Central California,reviewed,0,28,nc,12,0.06667000000000001,0.07,74.0,md,-118.6656667,38.0216667,7.275
1483,1483,earthquake,2004-09-21 23:21:43.820,1.11,Central California,reviewed,0,19,nc,13,0.024319999999999998,0.05,105.0,md,-120.5661667,36.0045,3.605
1484,1484,earthquake,2004-09-21 23:14:40.028,1.0,Nevada,reviewed,0,15,nn,5,0.039,0.0634,115.97,mb,-118.6261,38.0472,8.0
1485,1485,earthquake,2004-09-21 23:09:54.210,1.45,Central California,reviewed,0,32,nc,11,0.06757,0.05,96.0,md,-118.666,38.0233333,6.865
1486,1486,earthquake,2004-09-21 23:09:14.260,1.08,Central California,reviewed,0,18,nc,8,0.06306,0.05,92.0,md,-118.6666667,38.0186667,5.023
1487,1487,earthquake,2004-09-21 23:08:19.660,2.38,Central California,reviewed,0,87,nc,46,0.04865,0.08,73.0,md,-118.6781667,38.0065,1.445
1488,1488,earthquake,2004-09-21 23:07:55.679,2.3,Central California,reviewed,0,81,nn,4,0.03,0.0297,166.37,ml,-118.7365,37.9933,5.9
1489,1489,earthquake,2004-09-21 23:03:25.411,1.6,Nevada,reviewed,0,39,nn,9,0.157,0.1328,108.04,ml,-119.4745,38.6586,2.7
1490,1490,earthquake,2004-09-21 23:02:34.639,1.8,Central California,reviewed,0,50,nn,5,0.05,0.0636,101.65,ml,-118.6805,38.0101,2.4
1491,1491,earthquake,2004-09-21 23:01:36.682,1.6,Nevada,reviewed,0,39,nn,11,0.153,0.1111,90.22,ml,-119.4637,38.6557,3.7
1492,1492,earthquake,2004-09-21 22:49:19.217,1.1,Central California,reviewed,0,19,nn,4,0.021,0.1021,137.41,mb,-118.7115,37.9892,5.8
1493,1493,earthquake,2004-09-21 22:44:14.443,1.3,Central California,reviewed,0,26,nn,4,0.032,0.1377,131.37,mb,-118.709,37.9993,5.6
1494,1494,earthquake,2004-09-21 22:33:37.199,1.4,Central California,reviewed,0,30,nn,15,0.061,0.1625,77.49,ml,-118.6382,38.0265,2.8
1495,1495,earthquake,2004-09-21 22:30:05.008,1.8,Central California,reviewed,0,50,nn,4,0.036000000000000004,0.0678,139.25,mb,-118.6863,37.9962,8.6
1496,1496,earthquake,2004-09-21 22:23:36.551,1.6,Central California,reviewed,0,39,nn,11,0.038,0.1431,81.94,ml,-118.6939,38.0025,1.4
1497,1497,earthquake,2004-09-21 22:23:03.075,1.3,Central California,reviewed,0,26,nn,12,0.06,0.134,63.54,ml,-118.6167,38.0193,10.7
1498,1498,earthquake,2004-09-21 22:08:05.410,1.79,Central California,reviewed,0,49,nc,20,0.04144,0.08,52.0,md,-118.6906667,38.0051667,1.795
1499,1499,earthquake,2004-09-21 22:06:20.894,1.3,Central California,reviewed,0,26,nn,4,0.037000000000000005,0.12,185.97,mb,-118.6812,37.9938,8.0
1500,1500,earthquake,2004-09-21 21:56:02.962,1.1,Central California,reviewed,0,19,nn,14,0.028999999999999998,0.1294,69.3,ml,-118.7248,37.9959,6.3
1501,1501,earthquake,2004-09-21 21:53:45.256,1.2,Central California,reviewed,0,22,nn,5,0.005,0.1003,159.22,mb,-118.7136,37.9637,8.5
1502,1502,earthquake,2004-09-21 21:50:16.450,1.5,"9km ESE of Olancha, California",reviewed,0,35,ci,7,0.1389,0.12,224.0,mh,-117.9185,36.247,1.07
1503,1503,earthquake,2004-09-21 21:45:49.578,1.1,Central California,reviewed,0,19,nn,5,0.065,0.1146,103.65,mb,-118.6563,38.0132,6.5
1504,1504,earthquake,2004-09-21 21:33:55.960,1.63,Central California,reviewed,0,41,nc,10,0.07117000000000001,0.06,108.0,md,-118.6868333,38.0741667,3.109
1505,1505,earthquake,2004-09-21 21:33:06.420,1.8,"24km SSW of Ludlow, California",reviewed,0,50,ci,11,0.1204,0.15,126.0,mh,-116.2491667,34.5171667,3.75
1506,1506,quarry blast,2004-09-21 21:21:26.040,1.68,"San Francisco Bay area, California",reviewed,0,43,nc,15,0.01261,0.08,78.0,md,-122.1023333,37.3236667,-0.326
1507,1507,earthquake,2004-09-21 21:19:47.903,1.0,Central California,reviewed,0,15,nn,5,0.033,0.052000000000000005,146.06,mb,-118.7173,38.0011,5.8
1508,1508,earthquake,2004-09-21 21:10:05.340,1.57,Northern California,reviewed,0,38,nc,11,0.02793,0.05,55.0,md,-122.8253333,38.8218333,1.819
1509,1509,earthquake,2004-09-21 21:06:06.660,1.86,Central California,reviewed,0,53,nc,24,0.07117000000000001,0.07,56.0,md,-118.682,38.0721667,2.419
1510,1510,earthquake,2004-09-21 21:05:10.790,1.63,Central California,reviewed,0,41,nc,25,0.04505,0.1,62.0,md,-118.678,38.0023333,6.565
1511,1511,earthquake,2004-09-21 21:02:05.515,1.3,Central California,reviewed,0,26,nn,13,0.068,0.1388,79.09,ml,-118.6592,38.0202,2.8
1512,1512,quarry blast,2004-09-21 21:00:55.800,1.83,"San Francisco Bay area, California",reviewed,0,52,nc,17,0.01261,0.08,57.0,md,-122.102,37.3241667,-0.326
1513,1513,earthquake,2004-09-21 20:57:47.924,1.0,Central California,reviewed,0,15,nn,3,0.031,0.0152,168.16,mb,-118.6943,37.994,2.8
1514,1514,earthquake,2004-09-21 20:56:24.236,1.4,Central California,reviewed,0,30,nn,8,0.035,0.0828,108.87,ml,-118.7211,38.0023,5.9
1515,1515,earthquake,2004-09-21 20:53:23.876,1.2,Central California,reviewed,0,22,nn,15,0.028999999999999998,0.1197,69.59,ml,-118.7284,37.9952,7.0
1516,1516,earthquake,2004-09-21 20:50:30.870,1.09,"7km SSW of Cabazon, CA",reviewed,0,18,ci,28,0.02316,0.2,71.0,ml,-116.8076667,33.8551667,15.27
1517,1517,earthquake,2004-09-21 20:44:17.065,1.3,Nevada,reviewed,0,26,nn,25,0.07400000000000001,0.1313,104.14,ml,-116.1941,37.1569,4.4
1518,1518,earthquake,2004-09-21 20:42:20.643,1.1,Central California,reviewed,0,19,nn,5,0.045,0.1006,97.78,mb,-118.6843,38.0059,4.1
1519,1519,earthquake,2004-09-21 20:34:18.436,1.0,Central California,reviewed,0,15,nn,5,0.027999999999999997,0.040999999999999995,150.79,mb,-118.7183,37.9962,4.5
1520,1520,earthquake,2004-09-21 20:31:32.252,1.2,Nevada,reviewed,0,22,nn,17,0.069,0.1093,108.23,ml,-116.1914,37.1628,5.8
1521,1521,earthquake,2004-09-21 20:31:27.772,2.7,Central California,reviewed,0,112,nn,4,0.013000000000000001,0.0968,102.8,ml,-118.7041,37.9775,9.0
1522,1522,quarry blast,2004-09-21 20:30:09.120,1.05,"24km W of Ludlow, California",reviewed,0,17,ci,11,0.1076,0.15,66.0,ml,-116.4196667,34.7471667,-0.93
1523,1523,earthquake,2004-09-21 20:16:00.620,1.63,Central California,reviewed,0,41,nc,23,0.04685,0.08,56.0,md,-118.6818333,38.0071667,4.715
1524,1524,earthquake,2004-09-21 20:14:37.249,1.6,Central California,reviewed,0,39,nn,10,0.065,0.1378,114.42,ml,-118.6404,38.0228,6.6
1525,1525,quarry blast,2004-09-21 20:10:01.480,1.1,"8km N of Big Bear City, California",reviewed,0,19,ci,9,0.02068,0.16,70.0,mh,-116.8485,34.3368333,-1.762
1526,1526,earthquake,2004-09-21 20:07:45.984,1.0,Central California,reviewed,0,15,nn,11,0.042,0.1256,99.88,ml,-118.7,38.0084,4.2
1527,1527,earthquake,2004-09-21 20:02:57.769,1.2,Central California,reviewed,0,22,nn,16,0.043,0.1375,54.01,ml,-118.6876,38.0056,7.4
1528,1528,earthquake,2004-09-21 19:58:46.937,1.6,Central California,reviewed,0,39,nn,7,0.038,0.1284,101.07,ml,-118.6932,38.0023,0.0
1529,1529,earthquake,2004-09-21 19:57:25.659,1.3,Central California,reviewed,0,26,nn,11,0.037000000000000005,0.1301,94.95,ml,-118.6881,37.9978,7.1
1530,1530,earthquake,2004-09-21 19:55:53.590,1.37,Central California,reviewed,0,29,nc,7,0.03784,0.05,90.0,md,-118.6815,37.9953333,1.505
1531,1531,earthquake,2004-09-21 19:53:17.430,1.3,Central California,reviewed,0,26,nn,11,0.03,0.1512,79.1,ml,-118.7002,37.9957,2.2
1532,1532,earthquake,2004-09-21 19:48:11.960,1.57,Central California,automatic,0,38,nc,7,0.04144,0.02,95.0,md,-118.6863333,38.0033333,5.635
1533,1533,earthquake,2004-09-21 19:44:11.894,1.4,Central California,reviewed,0,30,nn,3,0.031,0.0281,149.09,mb,-118.7184,37.9994,3.2
1534,1534,earthquake,2004-09-21 19:41:33.816,1.1,Central California,reviewed,0,19,nn,8,0.025,0.0828,109.51,ml,-118.7025,37.9907,2.5
1535,1535,earthquake,2004-09-21 19:31:23.760,2.42,"11km NE of Delta, B.C., MX",reviewed,0,90,ci,17,0.3259,0.39,211.0,ml,-115.1125,32.4306667,6.99
1536,1536,earthquake,2004-09-21 19:28:19.324,1.5,Central California,reviewed,0,35,nn,4,0.07,0.0657,146.4,mb,-118.6527,38.024,4.9
1537,1537,earthquake,2004-09-21 19:13:03.740,1.1,Central California,reviewed,0,19,nn,6,0.046,0.1009,95.96,mb,-118.6847,38.007,4.6
1538,1538,earthquake,2004-09-21 19:04:41.743,1.2,Central California,reviewed,0,22,nn,8,0.033,0.1539,87.51,ml,-118.6832,37.9894,0.0
1539,1539,earthquake,2004-09-21 19:03:53.576,1.1,Central California,reviewed,0,19,nn,14,0.053,0.1173,74.14,ml,-118.6736,38.0096,7.8
1540,1540,earthquake,2004-09-21 18:53:17.220,1.71,Central California,reviewed,0,45,nc,21,0.05135,0.07,55.0,md,-118.6785,38.0108333,4.515
1541,1541,earthquake,2004-09-21 18:52:12.225,1.2,Central California,reviewed,0,22,nn,4,0.024,0.0498,130.92,mb,-118.7055,37.991,1.1
1542,1542,earthquake,2004-09-21 18:48:50.440,1.59,Central California,reviewed,0,39,nc,19,0.05946,0.09,62.0,md,-118.6603333,38.009,7.085
1543,1543,earthquake,2004-09-21 18:48:23.080,1.7,Central California,reviewed,0,44,nc,29,0.04144,0.1,76.0,md,-120.9753333,35.6291667,4.508
1544,1544,earthquake,2004-09-21 18:41:06.312,2.8,Central California,reviewed,0,121,nn,5,0.073,0.0905,121.46,ml,-118.6648,38.0304,8.5
1545,1545,earthquake,2004-09-21 18:30:45.730,1.38,Central California,reviewed,0,29,nc,11,0.03784,0.08,79.0,md,-118.6978333,38.0033333,3.205
1546,1546,earthquake,2004-09-21 18:30:04.490,1.3,Central California,reviewed,0,26,nn,14,0.055999999999999994,0.1299,78.82,ml,-118.6392,38.034,6.0
1547,1547,earthquake,2004-09-21 18:29:25.073,1.3,Central California,reviewed,0,26,nn,12,0.028999999999999998,0.1359,103.87,ml,-118.7324,37.9932,5.4
1548,1548,earthquake,2004-09-21 18:24:12.767,1.5,Central California,reviewed,0,35,nn,4,0.047,0.0982,144.33,mb,-118.6735,38.0017,3.0
1549,1549,earthquake,2004-09-21 18:13:06.963,1.3,Central California,reviewed,0,26,nn,5,0.037000000000000005,0.1111,93.74,mb,-118.6857,37.9969,6.2
1550,1550,earthquake,2004-09-21 18:09:41.376,1.2,Central California,reviewed,0,22,nn,10,0.044000000000000004,0.1349,89.08,ml,-118.6797,38.0021,2.7
1551,1551,earthquake,2004-09-21 18:04:18.130,1.62,Central California,reviewed,0,40,nc,12,0.03784,0.06,89.0,md,-118.6835,37.996,1.155
1552,1552,earthquake,2004-09-21 18:00:56.680,1.08,Central California,reviewed,0,18,nc,7,0.05495,0.02,113.0,md,-118.637,38.0335,3.745
1553,1553,earthquake,2004-09-21 17:45:13.020,1.53,Central California,reviewed,0,36,nc,15,0.05766,0.07,119.0,md,-118.664,38.0093333,5.145
1554,1554,earthquake,2004-09-21 17:41:14.080,1.19,Central California,reviewed,0,22,nc,6,0.07207000000000001,0.01,125.0,md,-118.6551667,38.0221667,4.635
1555,1555,earthquake,2004-09-21 17:40:55.660,1.01,Central California,reviewed,0,16,nc,17,0.1,0.07,281.0,md,-120.8038333,35.5556667,6.143
1556,1556,earthquake,2004-09-21 17:39:49.844,1.3,Central California,reviewed,0,26,nn,9,0.048,0.1354,94.32,ml,-118.6847,38.0099,0.0
1557,1557,earthquake,2004-09-21 17:30:58.727,1.3,Nevada,reviewed,0,26,nn,4,0.046,0.1231,128.66,mb,-118.6216,38.0359,8.9
1558,1558,earthquake,2004-09-21 17:29:07.790,2.18,"15km ENE of Brawley, California",reviewed,0,73,ci,22,0.1402,0.23,64.0,ml,-115.3853333,33.0301667,7.67
1559,1559,earthquake,2004-09-21 17:28:27.123,1.1,Central California,reviewed,0,19,nn,5,0.042,0.0473,99.41,mb,-118.688,38.0042,5.7
1560,1560,earthquake,2004-09-21 17:25:24.369,1.4,Central California,reviewed,0,30,nn,14,0.064,0.1208,89.92,ml,-118.6598,38.0154,6.6
1561,1561,earthquake,2004-09-21 17:16:31.140,2.24,Central California,reviewed,0,77,nc,40,0.07207000000000001,0.09,59.0,md,-118.6563333,38.0235,4.285
1562,1562,earthquake,2004-09-21 17:12:51.341,1.3,Central California,reviewed,0,26,nn,4,0.055,0.0233,183.35,mb,-118.6098,38.0224,10.3
1563,1563,earthquake,2004-09-21 17:10:48.700,2.24,Central California,reviewed,0,77,nc,58,0.08288,0.08,45.0,md,-120.808,35.5521667,6.3
1564,1564,earthquake,2004-09-21 17:10:30.373,1.3,Central California,reviewed,0,26,nn,5,0.03,0.1299,108.94,mb,-118.697,37.9945,2.1
1565,1565,earthquake,2004-09-21 17:03:55.950,1.12,Northern California,reviewed,0,19,nc,7,0.018019999999999998,0.02,76.0,md,-122.8081667,38.823,2.92
1566,1566,earthquake,2004-09-21 16:53:41.620,1.69,Central California,reviewed,0,44,nc,20,0.03063,0.08,72.0,md,-118.6955,37.9946667,2.395
1567,1567,earthquake,2004-09-21 16:52:34.240,1.84,Central California,reviewed,0,52,nc,23,0.06847,0.08,56.0,md,-118.6635,38.0231667,6.925
1568,1568,earthquake,2004-09-21 16:50:19.214,1.1,Nevada,reviewed,0,19,nn,5,0.05,0.1085,158.13,mb,-118.6519,38.0588,8.6
1569,1569,earthquake,2004-09-21 16:43:10.306,1.1,Central California,reviewed,0,19,nn,13,0.027999999999999997,0.0913,69.18,ml,-118.7239,37.9956,6.3
1570,1570,earthquake,2004-09-21 16:39:32.410,1.62,Central California,reviewed,0,40,nc,13,0.03333,0.09,74.0,md,-118.7098333,38.0015,4.425
1571,1571,earthquake,2004-09-21 16:37:26.600,1.81,"4km S of Chino Hills, CA",reviewed,0,50,ci,22,0.08288999999999999,0.16,128.0,ml,-117.7648333,33.9545,11.122
1572,1572,earthquake,2004-09-21 16:36:48.355,1.2,Central California,reviewed,0,22,nn,10,0.038,0.149,89.79,ml,-118.6837,37.9969,3.4
1573,1573,earthquake,2004-09-21 16:32:15.162,1.2,Nevada,reviewed,0,22,nn,4,0.048,0.1237,151.5,mb,-118.6471,38.0557,8.8
1574,1574,earthquake,2004-09-21 16:31:50.750,1.25,"San Francisco Bay area, California",reviewed,0,24,nc,13,0.06216,0.1,85.0,md,-121.7621667,37.6045,5.069
1575,1575,earthquake,2004-09-21 16:29:13.232,1.1,Central California,reviewed,0,19,nn,5,0.047,0.106,97.48,mb,-118.6794,38.0056,3.5
1576,1576,earthquake,2004-09-21 16:26:02.233,1.2,Central California,reviewed,0,22,nn,4,0.043,0.0909,144.15,mb,-118.6762,37.9983,2.4
1577,1577,quarry blast,2004-09-21 16:21:57.060,1.71,Central California,reviewed,0,45,nc,7,0.16399999999999998,0.04,108.0,md,-120.4126667,38.0676667,-0.581
1578,1578,earthquake,2004-09-21 16:20:00.482,2.5,Central California,reviewed,0,96,nn,4,0.052000000000000005,0.0835,99.11,ml,-118.6729,38.0079,4.6
1579,1579,earthquake,2004-09-21 16:18:53.490,1.08,"24km N of Yucca Valley, California",reviewed,0,18,ci,5,0.09638,0.16,135.0,ml,-116.4653333,34.3278333,7.795
1580,1580,earthquake,2004-09-21 16:15:02.351,1.2,Central California,reviewed,0,22,nn,5,0.027999999999999997,0.0985,138.2,mb,-118.7122,37.9964,6.3
1581,1581,earthquake,2004-09-21 16:12:02.284,1.0,Central California,reviewed,0,15,nn,5,0.03,0.0725,125.31,mb,-118.7057,37.9973,6.0
1582,1582,quarry blast,2004-09-21 16:11:19.010,1.72,"7km SW of Riverside, California",reviewed,0,46,ci,10,0.1027,0.08,185.0,ml,-117.4433333,33.8958333,-0.946
1583,1583,earthquake,2004-09-21 16:10:23.160,1.24,"San Francisco Bay area, California",reviewed,0,24,nc,11,0.05946,0.08,80.0,md,-121.7675,37.6005,2.955
1584,1584,earthquake,2004-09-21 16:06:22.662,1.2,Central California,reviewed,0,22,nn,5,0.036000000000000004,0.05,107.48,mb,-118.6946,38.0006,5.7
1585,1585,earthquake,2004-09-21 16:01:10.281,1.3,Central California,reviewed,0,26,nn,3,0.061,0.0854,146.81,mb,-118.6627,38.0497,1.9
1586,1586,earthquake,2004-09-21 15:58:32.020,1.1,Central California,reviewed,0,19,nn,4,0.027999999999999997,0.0895,154.72,mb,-118.7223,37.9954,7.4
1587,1587,earthquake,2004-09-21 15:52:52.900,1.57,Central California,reviewed,0,38,nc,9,0.03514,0.06,75.0,md,-118.7133333,38.0033333,4.195
1588,1588,earthquake,2004-09-21 15:52:31.880,1.48,Central California,reviewed,0,34,nc,8,0.06306,0.06,106.0,md,-118.647,38.0291667,3.345
1589,1589,earthquake,2004-09-21 15:50:00.010,1.49,Central California,reviewed,0,34,nc,8,0.03784,0.07,110.0,md,-118.6971667,38.0028333,4.495
1590,1590,earthquake,2004-09-21 15:45:33.203,1.2,Nevada,reviewed,0,22,nn,4,0.037000000000000005,0.0824,132.12,mb,-118.6264,38.051,8.6
1591,1591,earthquake,2004-09-21 15:44:00.141,1.1,Central California,reviewed,0,19,nn,9,0.034,0.114,94.81,ml,-118.69,37.9954,1.8
1592,1592,earthquake,2004-09-21 15:42:18.366,1.3,Central California,reviewed,0,26,nn,5,0.05,0.091,96.4,mb,-118.672,38.005,4.2
1593,1593,earthquake,2004-09-21 15:41:47.570,1.52,"2km SW of San Fernando, CA",reviewed,0,36,ci,15,0.0217,0.12,82.0,ml,-118.4561667,34.2716667,13.226
1594,1594,earthquake,2004-09-21 15:40:58.606,1.1,Central California,reviewed,0,19,nn,5,0.049,0.1254,100.9,mb,-118.6816,38.0093,5.0
1595,1595,earthquake,2004-09-21 15:40:14.548,1.0,Central California,reviewed,0,15,nn,4,0.055999999999999994,0.0976,166.54,mb,-118.6256,38.0261,8.2
1596,1596,earthquake,2004-09-21 15:36:58.798,1.2,Central California,reviewed,0,22,nn,3,0.03,0.0701,116.83,mb,-118.6941,37.9928,9.0
1597,1597,earthquake,2004-09-21 15:30:52.710,2.51,Central California,reviewed,0,97,nc,43,0.04955,0.08,71.0,md,-118.6806667,38.01,5.51
1598,1598,earthquake,2004-09-21 15:26:55.780,1.78,Central California,reviewed,0,49,nc,16,0.04595,0.06,88.0,md,-118.6913333,38.0098333,6.235
1599,1599,earthquake,2004-09-21 15:25:05.370,2.11,Central California,reviewed,0,68,nc,41,0.04775,0.08,54.0,md,-118.68,38.0071667,5.985
1600,1600,earthquake,2004-09-21 15:17:54.230,1.87,Central California,reviewed,0,54,nc,10,0.05586,0.05,122.0,md,-118.639,38.034,2.275
1601,1601,earthquake,2004-09-21 15:15:06.852,1.4,Central California,reviewed,0,30,nn,4,0.042,0.1414,144.42,mb,-118.6766,37.9971,6.8
1602,1602,earthquake,2004-09-21 15:07:54.340,1.5,Central California,reviewed,0,35,nn,8,0.031,0.1118,123.6,mb,-118.7047,37.9979,0.0
1603,1603,earthquake,2004-09-21 15:05:42.095,1.3,Central California,reviewed,0,26,nn,5,0.046,0.1356,103.74,mb,-118.691,38.0096,7.4
1604,1604,earthquake,2004-09-21 15:00:02.737,1.4,Central California,reviewed,0,30,nn,6,0.032,0.1321,153.6,mb,-118.7231,37.9994,5.5
1605,1605,earthquake,2004-09-21 14:57:21.610,1.17,Central California,reviewed,0,21,nc,5,0.07477,0.02,199.0,md,-121.0656667,35.7121667,7.874
1606,1606,earthquake,2004-09-21 14:56:22.324,1.4,Central California,reviewed,0,30,nn,6,0.044000000000000004,0.1159,100.25,mb,-118.6883,38.0068,7.1
1607,1607,earthquake,2004-09-21 14:53:54.676,1.2,Central California,reviewed,0,22,nn,3,0.036000000000000004,0.0477,102.52,mb,-118.6805,37.9906,4.8
1608,1608,earthquake,2004-09-21 14:50:23.863,1.2,Central California,reviewed,0,22,nn,11,0.032,0.1378,88.24,ml,-118.6756,37.9679,4.7
1609,1609,earthquake,2004-09-21 14:45:51.270,1.29,Central California,reviewed,0,26,nc,6,0.06396,0.08,93.0,md,-118.669,38.0203333,9.885
1610,1610,earthquake,2004-09-21 14:41:04.122,1.1,Central California,reviewed,0,19,nn,5,0.071,0.1156,117.04,mb,-118.6648,38.0266,10.0
1611,1611,earthquake,2004-09-21 14:40:16.870,1.0,"7km ESE of Coso Junction, CA",reviewed,0,15,ci,8,0.01137,0.05,140.0,mh,-117.8798333,36.0151667,4.992
1612,1612,earthquake,2004-09-21 14:38:06.039,1.0,Central California,reviewed,0,15,nn,5,0.024,0.0933,162.01,mb,-118.7292,37.9899,5.8
1613,1613,earthquake,2004-09-21 14:32:55.177,1.0,Central California,reviewed,0,15,nn,5,0.022000000000000002,0.1293,133.37,mb,-118.7099,37.9894,3.5
1614,1614,earthquake,2004-09-21 14:30:57.660,2.69,Central California,reviewed,0,111,nc,49,0.06847,0.09,53.0,md,-121.0538333,35.7133333,4.116
1615,1615,earthquake,2004-09-21 14:29:33.148,1.3,Central California,reviewed,0,26,nn,3,0.024,0.0606,210.23,mb,-118.739,37.9839,5.6
1616,1616,earthquake,2004-09-21 14:27:52.030,1.87,Central California,reviewed,0,54,nc,27,0.04324,0.08,74.0,md,-118.6901667,38.0063333,2.15
1617,1617,earthquake,2004-09-21 14:26:17.977,1.2,Central California,reviewed,0,22,nn,15,0.036000000000000004,0.1331,74.19,ml,-118.6953,38.001,3.1
1618,1618,earthquake,2004-09-21 14:25:53.456,1.3,Central California,reviewed,0,26,nn,14,0.028999999999999998,0.1417,81.74,ml,-118.6946,37.9919,0.6
1619,1619,earthquake,2004-09-21 14:14:04.009,1.3,Central California,reviewed,0,26,nn,13,0.037000000000000005,0.15,82.58,ml,-118.7374,38.0007,6.2
1620,1620,earthquake,2004-09-21 14:12:36.310,1.78,Central California,reviewed,0,49,nc,8,0.02883,0.01,150.0,md,-118.7331667,37.9935,4.965
1621,1621,earthquake,2004-09-21 14:05:56.840,1.59,Central California,reviewed,0,39,nc,6,0.042339999999999996,0.04,175.0,md,-118.6853333,38.0031667,5.013
1622,1622,earthquake,2004-09-21 13:58:59.580,2.44,Central California,reviewed,0,92,nc,32,0.1198,0.09,89.0,md,-118.7035,37.9945,1.847
1623,1623,earthquake,2004-09-21 13:46:25.420,1.05,Central California,reviewed,0,17,nc,14,0.01622,0.05,118.0,md,-121.5973333,36.869,6.635
1624,1624,earthquake,2004-09-21 13:46:07.289,1.1,Central California,reviewed,0,19,nn,16,0.027000000000000003,0.0766,73.95,ml,-118.7248,37.9938,5.1
1625,1625,earthquake,2004-09-21 13:40:31.310,1.02,Central California,reviewed,0,16,nc,5,0.042339999999999996,0.06,98.0,md,-118.688,38.005,6.175
1626,1626,earthquake,2004-09-21 13:38:25.937,1.3,Central California,reviewed,0,26,nn,6,0.032,0.115,94.07,mb,-118.7124,38.0006,2.1
1627,1627,earthquake,2004-09-21 13:28:52.347,1.1,Central California,reviewed,0,19,nn,6,0.049,0.0574,115.93,ml,-118.738,38.024,1.0
1628,1628,earthquake,2004-09-21 13:28:37.590,1.0,"12km E of Coso Junction, CA",reviewed,0,15,ci,8,0.04334,0.04,107.0,mh,-117.8181667,36.0411667,2.202
1629,1629,earthquake,2004-09-21 13:25:40.311,1.9,Central California,reviewed,0,56,nn,5,0.021,0.1231,154.32,mb,-118.7179,37.9886,3.3
1630,1630,earthquake,2004-09-21 13:22:50.120,1.94,Central California,reviewed,0,58,nc,21,0.03153,0.07,93.0,md,-118.701,37.9976667,3.525
1631,1631,earthquake,2004-09-21 13:20:02.490,1.1,Central California,reviewed,0,19,nn,4,0.066,0.1328,146.65,mb,-118.6688,38.0487,5.4
1632,1632,earthquake,2004-09-21 13:17:21.160,1.9,Central California,reviewed,0,56,nc,18,0.04865,0.09,90.0,md,-118.681,38.0088333,2.725
1633,1633,earthquake,2004-09-21 13:09:50.690,1.11,"5km NE of Cabazon, CA",reviewed,0,19,ci,13,0.09701,0.13,102.0,ml,-116.7585,33.9515,17.774
1634,1634,earthquake,2004-09-21 13:03:16.208,1.3,Central California,reviewed,0,26,nn,5,0.048,0.1059,100.55,mb,-118.6844,38.0089,4.5
1635,1635,earthquake,2004-09-21 13:02:40.641,1.1,Central California,reviewed,0,19,nn,5,0.038,0.078,102.35,mb,-118.691,38.0005,6.4
1636,1636,earthquake,2004-09-21 12:58:55.527,1.6,Nevada,reviewed,0,39,nn,3,0.195,0.1026,187.57,ml,-115.0488,37.2121,0.0
